loss,class
5.025267742582617e-08,0.0
1.2624860166199361e-07,0.0
4.441738257074181e-08,0.0
9.999854844329385e-05,0.0
1.04784968468254e-07,0.0
2.3028553181135684e-07,0.0
9.812414921899842e-08,0.0
4.979968210522617e-08,0.0
5.3790213233567203e-08,0.0
5.612373511904682e-08,0.0
1.1380315147657632e-07,0.0
2.7108193226660278e-08,0.0
8.347392315661473e-05,0.0
7.811784965315571e-08,0.0
7.314259018449465e-06,0.0
6.875395967210882e-08,0.0
6.21169822964404e-08,0.0
3.2353402085163076e-08,0.0
2.880692565115469e-08,0.0
4.711747301976248e-08,0.0
1.1864900921617242e-07,0.0
1.5252531003996369e-07,0.0
6.675124356754513e-08,0.0
2.714991646380442e-08,0.0
7.289052215820991e-08,0.0
3.130734059623317e-08,0.0
3.2082200960459434e-08,0.0
9.999854844329385e-05,0.0
9.784400741251629e-08,0.0
1.0315478138175038e-07,0.0
1.727074432916726e-07,0.0
2.6470423482904422e-08,0.0
1.3668537523281708e-07,0.0
8.75622058812314e-08,0.0
1.3597906020658158e-07,0.0
4.0879846763000764e-08,0.0
1.0442734058649142e-07,0.0
9.200275204740178e-08,0.0
1.1039078549129001e-07,0.0
1.0252893260254366e-07,0.0
9.999854844329385e-05,0.0
3.364086248171278e-08,0.0
3.386288976781684e-07,0.0
8.122325173111326e-08,0.0
4.271865014624739e-08,0.0
9.999854844329385e-05,0.0
4.8185123360724935e-05,0.0
4.653027485801079e-05,0.0
9.999854844329385e-05,0.0
1.4907050549693268e-05,0.0
2.5984645662449936e-08,0.0
6.061792543139933e-08,0.0
3.080964175571838e-08,0.0
6.206333815025826e-08,0.0
8.230209583091996e-08,0.0
5.101452016448837e-05,0.0
3.916621320220886e-08,0.0
5.7223440809670016e-08,0.0
6.918907362915183e-08,0.0
2.4654824231145736e-05,0.0
9.999854844329385e-05,0.0
5.251765402882615e-08,0.0
5.171615029967319e-06,0.0
3.273487184051279e-08,0.0
5.8946426371230796e-05,0.0
9.999853652238482e-05,0.0
6.397068681598451e-08,0.0
1.2021959164646375e-07,0.0
9.633600981018559e-08,0.0
1.94742595635636e-05,0.0
5.75184838079608e-08,0.0
2.3725629519520068e-07,0.0
1.8262863676944657e-08,0.0
4.230141760827254e-08,0.0
6.668690629540124e-05,0.0
3.546178444589126e-08,0.0
1.0696053808693555e-07,0.0
1.2691238877473689e-05,0.0
1.3532638932652825e-07,0.0
4.2292476926494046e-08,0.0
1.04111435941873e-07,0.0
2.0721555384878995e-08,0.0
1.5625954112438742e-07,0.0
6.6244604100763e-08,0.0
1.9675493784926782e-08,0.0
3.872811901790636e-08,0.0
1.639992044734497e-07,0.0
9.999854844329385e-05,0.0
1.169949803115928e-07,0.0
4.312226296904095e-06,0.0
4.622936379763064e-08,0.0
4.9435920905827056e-05,0.0
9.489963320060706e-05,0.0
4.36726224740809e-07,0.0
1.0466575954440749e-08,0.0
2.096593440873599e-08,0.0
3.8704277199830364e-08,0.0
1.291483677259788e-07,0.0
4.9087406624471684e-08,0.0
1.6186655020502056e-06,0.0
2.2324920370535976e-08,0.0
7.628500677993924e-08,0.0
6.383955659452194e-08,0.0
2.436339925772481e-08,0.0
3.8754941118753e-08,0.0
6.762838552782689e-06,0.0
7.082522117017445e-08,0.0
1.7555356520947566e-07,0.0
1.2721854804124472e-05,0.0
9.999854844329385e-05,0.0
2.0489097214548845e-07,0.0
5.990564995064485e-08,0.0
1.1630058613888415e-07,0.0
2.1451712284701627e-08,0.0
7.678270556494287e-08,0.0
7.305950131027705e-07,0.0
1.0153651525979589e-07,0.0
1.2279999599610327e-05,0.0
1.1669099657601236e-07,0.0
9.999854844329385e-05,0.0
8.032620182720292e-08,0.0
1.9231439201616436e-08,0.0
4.163980604644069e-08,0.0
6.377229272871761e-06,0.0
3.7987090219509144e-05,0.0
3.910123815216107e-05,0.0
2.570450380045665e-08,0.0
4.3407083808925884e-08,0.0
2.822399218334258e-07,0.0
6.054043941163005e-08,0.0
5.624592465873089e-08,0.0
3.798713194274629e-05,0.0
9.999854844329385e-05,0.0
3.7987090219509144e-05,0.0
5.183816104792615e-08,0.0
9.419620302964033e-08,0.0
3.570616346974825e-08,0.0
7.049441538925852e-08,0.0
1.0637641254487299e-07,0.0
7.054805953544066e-08,0.0
2.7050308149641824e-05,0.0
7.97027371765131e-06,0.0
3.7987239231094164e-05,0.0
1.2051463464475453e-07,0.0
6.07401149710834e-08,0.0
1.163184675579523e-07,0.0
6.715059468645183e-08,0.0
1.0371208482296629e-07,0.0
1.2017488818206012e-07,0.0
3.7987090219509144e-05,0.0
6.808936788301746e-08,0.0
6.145537073460855e-08,0.0
8.829250582618933e-05,0.0
9.551644592604452e-08,0.0
2.9653311636142394e-08,0.0
7.350057569408347e-07,0.0
5.685687224612895e-08,0.0
6.697774122784512e-08,0.0
9.386539724872441e-08,0.0
7.339561190903755e-06,0.0
1.3993978895130532e-07,0.0
1.2449026458128692e-07,0.0
7.463991855713812e-08,0.0
7.99596332081507e-08,0.0
7.039904795042109e-08,0.0
9.673834121186295e-08,0.0
4.451275000957924e-08,0.0
5.954802206888228e-08,0.0
2.5880337486322857e-08,0.0
7.267892568971856e-08,0.0
8.47160840189395e-08,0.0
6.5791608780163e-08,0.0
3.548871378018525e-05,0.0
1.4391541883232656e-07,0.0
3.6326051794435963e-08,0.0
1.0421872434525958e-07,0.0
7.444918367946326e-08,0.0
2.0612982491941745e-05,0.0
1.1561215247620565e-07,0.0
4.6543918361608444e-05,0.0
1.4829636045330696e-08,0.0
7.58081695857521e-08,0.0
9.999854844329385e-05,0.0
3.5488606491226753e-08,0.0
8.783936746045404e-08,0.0
7.175803385670993e-08,0.0
7.374088970422328e-05,0.0
5.7536365227028944e-08,0.0
1.5234053561680784e-07,0.0
2.1940470387926764e-08,0.0
1.0898709606508638e-07,0.0
9.935200495933585e-08,0.0
3.807648824849085e-05,0.0
3.7987090219509144e-05,0.0
1.1557936992084002e-07,0.0
5.9041382546589e-08,0.0
9.999854844329385e-05,0.0
1.5686303816029008e-06,0.0
4.687905472798025e-09,0.0
1.0751784152815148e-07,0.0
9.999854844329385e-05,0.0
7.58081695857521e-08,0.0
1.2233853716925944e-08,0.0
9.999854844329385e-05,0.0
9.272599479611258e-06,0.0
9.999854844329385e-05,0.0
1.1730194421892158e-08,0.0
3.142058939862759e-08,0.0
3.798717068575617e-05,0.0
1.6736686699433238e-07,0.0
9.637475287558137e-08,0.0
1.0936260531040595e-07,0.0
4.256123423431376e-06,0.0
1.0130107686220624e-07,0.0
7.121861183456215e-08,0.0
4.377365237246695e-08,0.0
4.9477817006088743e-08,0.0
7.826090106121205e-09,0.0
1.1837184763694978e-07,0.0
6.002485920755826e-08,0.0
1.2279862508878833e-05,0.0
3.8948060172684345e-07,0.0
9.999854844329385e-05,0.0
1.3604146622645776e-05,0.0
4.9278141446635386e-08,0.0
1.024351744692179e-05,0.0
6.684661100638256e-08,0.0
3.80545567187847e-05,0.0
4.9871207670476454e-08,0.0
3.0737222105636897e-07,0.0
3.7987125982291765e-05,0.0
9.985316078969733e-05,0.0
1.2835860611443274e-07,0.0
9.999854844329385e-05,0.0
3.769397843801445e-08,0.0
2.5025010819556655e-08,0.0
3.663003547450524e-08,0.0
1.2243688450228945e-07,0.0
4.718899858501277e-08,0.0
4.753768578499684e-08,0.0
9.999854844329385e-05,0.0
3.604710203444871e-07,0.0
1.0032654088301547e-07,0.0
6.162822419321525e-08,0.0
6.74992818864359e-08,0.0
1.594662710957014e-07,0.0
3.535747626976418e-08,0.0
9.999854844329385e-05,0.0
1.3208985702710812e-07,0.0
3.455579380469127e-08,0.0
3.746748077771445e-08,0.0
2.701282578782285e-08,0.0
3.3006072965216425e-08,0.0
4.701316489914656e-08,0.0
7.782876710938393e-08,0.0
5.0428511167203524e-08,0.0
1.1725724075451793e-07,0.0
4.278123502971918e-08,0.0
1.4997423117596258e-07,0.0
5.210936217262979e-08,0.0
1.0026395605505484e-07,0.0
1.9666404082348416e-06,0.0
2.285003726298035e-07,0.0
7.437765811421298e-08,0.0
9.922781268106519e-05,0.0
1.1947751400413659e-08,0.0
1.2296438600397729e-08,0.0
1.3843477163174528e-07,0.0
1.7470121893650242e-08,0.0
3.3399463685115286e-08,0.0
9.774863997367886e-08,0.0
8.609891179881548e-08,0.0
1.1884272432110677e-07,0.0
8.308589693243588e-08,0.0
1.3344586270613748e-07,0.0
1.378506460896827e-07,0.0
1.3866126929204528e-07,0.0
8.045733204866549e-08,0.0
4.535019525727729e-08,0.0
5.955696275066078e-08,0.0
9.242892526715514e-08,0.0
2.042353210381756e-08,0.0
3.9529801538490426e-08,0.0
9.098351260380736e-08,0.0
4.004538174256221e-08,0.0
1.8053055317053432e-07,0.0
3.851950277667451e-08,0.0
1.352220513492388e-05,0.0
1.3784170540790421e-07,0.0
2.9128790750292115e-08,0.0
4.741549618980161e-09,0.0
2.2166968048226763e-08,0.0
4.62630404100719e-07,0.0
3.9551855242415183e-07,0.0
9.999854844329385e-05,0.0
2.5862456122765865e-08,0.0
4.653334747769992e-08,0.0
8.656978853848363e-08,0.0
2.425342866645803e-07,0.0
4.96536507474661e-08,0.0
1.0840595075028331e-07,0.0
2.0545423609673454e-07,0.0
3.4084917065023127e-08,0.0
4.906952520540354e-08,0.0
5.958974530602642e-08,0.0
7.61896393411018e-08,0.0
4.016995543074719e-07,0.0
3.619492157297339e-08,0.0
3.424286938733234e-08,0.0
9.612441334169424e-08,0.0
9.907027760056432e-05,0.0
7.57902882221951e-08,0.0
3.379599546540274e-05,0.0
4.708171023713734e-08,0.0
1.851260714317544e-07,0.0
2.8280616601193135e-07,0.0
2.192126871857923e-05,0.0
6.314516247732446e-08,0.0
2.704560834318849e-08,0.0
8.669197802265655e-08,0.0
1.3932586141420353e-08,0.0
1.6756654255378573e-07,0.0
7.316768373743255e-08,0.0
1.0138750361926517e-07,0.0
5.6186320002518607e-08,0.0
1.915246301825737e-07,0.0
6.34223240565471e-08,0.0
1.3795495421029863e-07,0.0
7.659197068726801e-08,0.0
1.4794478234184288e-05,0.0
8.327961203737023e-08,0.0
2.264976602999982e-09,0.0
7.307231635410628e-08,0.0
2.3752451614815597e-08,0.0
1.3664606595754866e-05,0.0
1.320034302700492e-07,0.0
1.758843709903916e-07,0.0
2.186745466463781e-07,0.0
2.6741624663119213e-08,0.0
8.740425355892219e-08,0.0
7.033348322826788e-09,0.0
7.01278467702063e-08,0.0
3.380775548580049e-08,0.0
2.944648348685732e-07,0.0
8.787513029859033e-08,0.0
1.903593593812192e-07,0.0
1.8945336885104153e-08,0.0
3.8048626092517516e-08,0.0
7.290989364649889e-07,0.0
1.69932846994631e-08,0.0
3.798709617996366e-05,0.0
3.535747626976418e-08,0.0
1.1930576300479571e-05,0.0
2.8460324610252266e-07,0.0
1.878261618807751e-07,0.0
2.1543980247221148e-06,0.0
4.3040515245384825e-08,0.0
6.046295339186077e-08,0.0
8.015334831308505e-08,0.0
1.387655774126612e-07,0.0
1.0619461834897662e-07,0.0
1.2712777020234697e-07,0.0
7.10159560478493e-08,0.0
5.68747536651971e-08,0.0
2.9659272090661392e-08,0.0
1.0527968702599813e-07,0.0
2.5844574703697718e-08,0.0
9.545982155260289e-08,0.0
8.443594215694622e-08,0.0
2.01901799152696e-07,0.0
4.2206050169435114e-08,0.0
2.0068884449314492e-08,0.0
1.0052621649797997e-07,0.0
2.89797791097614e-08,0.0
1.786351255803795e-08,0.0
6.875395967210882e-08,0.0
3.798717366598343e-05,0.0
3.526210888643791e-08,0.0
3.7987090219509144e-05,0.0
4.781484741973062e-08,0.0
1.3526678467031596e-07,0.0
1.119494469570322e-07,0.0
4.5812131259655785e-08,0.0
3.032982438978289e-08,0.0
1.1348063071078847e-05,0.0
5.601942699843089e-08,0.0
4.231929897182953e-08,0.0
1.7377165445953693e-05,0.0
1.692205715138765e-07,0.0
9.109676140620179e-08,0.0
2.3812056259925653e-07,0.0
9.87562564865523e-07,0.0
4.103779908530998e-08,0.0
3.154277893831166e-08,0.0
3.5670400687123115e-08,0.0
8.914768950333139e-08,0.0
3.2317639302537933e-08,0.0
2.4467707378340733e-08,0.0
2.583563402191922e-08,0.0
3.797420369491216e-05,0.0
1.1691749423631236e-07,0.0
1.3902485762832684e-07,0.0
1.436889212275377e-07,0.0
2.796948034794548e-08,0.0
3.798717068575617e-05,0.0
5.298853060196083e-09,0.0
3.520250423022562e-08,0.0
2.481734822107182e-06,0.0
1.4204085272196595e-07,0.0
3.489554026738569e-08,0.0
2.092123094433235e-08,0.0
2.1976233170551906e-08,0.0
5.8528782569776714e-08,0.0
2.337098191497704e-08,0.0
1.244574820259213e-07,0.0
1.2409091346238022e-07,0.0
2.8249622209938767e-08,0.0
1.002207426487698e-06,0.0
2.9242039552686537e-08,0.0
3.204643817783429e-08,0.0
1.790387978556177e-05,0.0
1.0293722440322887e-07,0.0
2.3937226037971455e-08,0.0
1.395642796504746e-07,0.0
8.850395930505654e-08,0.0
1.5540421445762124e-07,0.0
3.260374173007252e-09,0.0
4.535913593905579e-08,0.0
1.0462701614594479e-07,0.0
8.212593427509117e-06,0.0
1.0191202450511546e-07,0.0
5.951225928625714e-08,0.0
2.356171673714074e-08,0.0
3.39806089444072e-08,0.0
9.32574298330747e-08,0.0
1.3153255353038105e-07,0.0
1.2100935325800981e-07,0.0
5.6698919923819734e-08,0.0
7.902980074887471e-08,0.0
1.281470096459414e-07,0.0
1.0363880089698756e-05,0.0
4.1612983945594046e-08,0.0
4.149079440590998e-08,0.0
2.3004413301475934e-07,0.0
1.0981858085826544e-07,0.0
5.094111108850466e-08,0.0
6.320268093004617e-07,0.0
3.715157613309602e-08,0.0
1.1594295825712159e-07,0.0
5.2077074315227254e-05,0.0
9.462237647143829e-09,0.0
1.265358364210107e-05,0.0
1.4227927129130395e-07,0.0
1.544654412610556e-07,0.0
1.193910870805442e-07,0.0
8.880794298512581e-08,0.0
6.27279299393496e-08,0.0
5.4448731276260505e-05,0.0
1.1196732854263381e-08,0.0
1.5721321545725057e-07,0.0
3.0799210932554554e-07,0.0
1.236468588235587e-07,0.0
7.826090106121205e-09,0.0
1.3007820018525478e-07,0.0
3.810402261488175e-05,0.0
1.3121962939057789e-08,0.0
3.36970696338852e-06,0.0
8.620679619769392e-07,0.0
1.2081861838033495e-07,0.0
9.7575786459561e-08,0.0
1.2804270152532547e-07,0.0
9.999854844329385e-05,0.0
3.798717366598343e-05,0.0
1.3090670475117434e-07,0.0
3.7987090219509144e-05,0.0
1.3583302879331038e-07,0.0
2.8523505533624835e-07,0.0
3.648996457126417e-08,0.0
8.988678708493252e-08,0.0
3.20374974960558e-08,0.0
1.1651721922641608e-05,0.0
3.285706138019686e-08,0.0
1.5004954161650975e-05,0.0
3.161904006219527e-05,0.0
8.119642963026662e-08,0.0
3.814614521852139e-05,0.0
9.167194626648586e-08,0.0
6.014108829272335e-08,0.0
8.192062607557024e-08,0.0
5.430102500185928e-07,0.0
1.4203787249470645e-07,0.0
1.3032821185362024e-05,0.0
1.55925755116212e-07,0.0
8.849501856776688e-08,0.0
8.560419324107135e-08,0.0
6.753817389602618e-06,0.0
3.758072958010887e-08,0.0
4.178583740420076e-08,0.0
2.1965078133734323e-05,0.0
1.3946891221163718e-07,0.0
1.1210441905208192e-07,0.0
1.5079975551462263e-07,0.0
9.084344164505515e-08,0.0
4.737973346268762e-08,0.0
1.0116100595896518e-07,0.0
2.613067702021e-08,0.0
6.068945105216077e-08,0.0
3.162920563985944e-08,0.0
9.999854844329385e-05,0.0
1.3768673364592141e-08,0.0
8.782446632415653e-08,0.0
2.5513330815496857e-05,0.0
3.063628163238731e-06,0.0
2.5880337486322857e-08,0.0
4.300773269001918e-08,0.0
3.8006902799862224e-08,0.0
2.5618488312983173e-05,0.0
7.209778037491551e-08,0.0
1.219928299189791e-07,0.0
9.429455091778186e-09,0.0
4.2110682730597684e-08,0.0
9.098649310862263e-09,0.0
4.871189732364097e-08,0.0
8.992254986755766e-08,0.0
2.188086573171448e-08,0.0
2.426803181888738e-08,0.0
2.136791706242865e-05,0.0
1.2296438600397729e-08,0.0
3.8799644638667794e-08,0.0
1.3269663228524065e-06,0.0
3.456384040163857e-07,0.0
1.1625886301276232e-08,0.0
8.566379789728364e-08,0.0
7.41004964794792e-08,0.0
7.917583210663477e-08,0.0
2.923309887090804e-08,0.0
9.898245611302412e-08,0.0
1.1525452459444309e-07,0.0
1.36783722898914e-07,0.0
1.704466092572989e-05,0.0
3.373485599931275e-05,0.0
8.958072912883202e-05,0.0
8.403659103803951e-08,0.0
3.469079829938673e-07,0.0
4.425645029872885e-09,0.0
1.2758374602776223e-08,0.0
9.074509397895822e-07,0.0
1.9369125911947675e-07,0.0
1.7705649632721048e-05,0.0
8.08149598749169e-08,0.0
5.1507355267010226e-08,0.0
8.508861303699956e-08,0.0
7.562339521810739e-08,0.0
1.034766464808878e-07,0.0
7.568598004606803e-08,0.0
2.840459430498848e-08,0.0
1.3606846713538887e-07,0.0
1.6516447533031533e-07,0.0
1.1548996299203274e-07,0.0
9.740889345547328e-08,0.0
2.8815866332933187e-08,0.0
5.6830050145282306e-08,0.0
1.2074113230505453e-07,0.0
1.2016594750028163e-07,0.0
3.6281348330032323e-08,0.0
1.453047435392696e-05,0.0
1.5624762021534943e-07,0.0
1.77136068548805e-07,0.0
1.3674497988902937e-07,0.0
2.3588538837987385e-08,0.0
6.392002284155073e-08,0.0
1.4543831757095475e-07,0.0
1.2766719222449474e-07,0.0
2.8323263722110394e-06,0.0
5.5393578163713037e-08,0.0
1.2889504796483215e-07,0.0
5.137026453551751e-08,0.0
3.145635218125273e-08,0.0
3.090500919455581e-08,0.0
2.0617247208751916e-08,0.0
1.2349784723853915e-07,0.0
2.8023124549638768e-08,0.0
1.2192428452547716e-07,0.0
1.000136165211677e-07,0.0
5.4174663160665265e-08,0.0
3.007948485589575e-08,0.0
3.0776859200352736e-08,0.0
1.1622310011911487e-07,0.0
9.999845307585502e-05,0.0
6.407499493660044e-08,0.0
4.315507532667919e-06,0.0
6.839633179034624e-08,0.0
6.570518202310407e-08,0.0
1.0521114168800735e-07,0.0
1.4034808075199054e-07,0.0
3.7987090219509144e-05,0.0
3.922079315201844e-05,0.0
4.890263220131582e-08,0.0
3.7987090219509144e-05,0.0
3.751814475214824e-08,0.0
1.4403462814475113e-07,0.0
1.1427998867076347e-07,0.0
3.407895661050413e-08,0.0
7.810592874411772e-08,0.0
1.4191568295502237e-07,0.0
6.64114971048507e-08,0.0
9.999854844329385e-05,0.0
1.4397800371579835e-07,0.0
1.7040968418881814e-07,0.0
1.1307001429398304e-07,0.0
1.1467337933515117e-07,0.0
3.8146973758614446e-08,0.0
1.1321008525273527e-07,0.0
9.002685798817358e-08,0.0
2.4276972500665876e-08,0.0
5.036592628373174e-08,0.0
3.4642220506239045e-08,0.0
3.190040682007423e-08,0.0
8.609891179881548e-08,0.0
7.865429144804399e-08,0.0
1.0985732386815008e-07,0.0
4.634261260002506e-08,0.0
8.664727455825292e-08,0.0
2.160072386972119e-08,0.0
2.4760410882134574e-05,0.0
6.265640437409931e-08,0.0
1.0801256008589561e-07,0.0
1.4239550048749133e-08,0.0
8.059740295190655e-08,0.0
2.9206276770061395e-08,0.0
1.0093450829866518e-07,0.0
1.1511743391846152e-07,0.0
6.395065963328953e-06,0.0
1.0706484620755147e-07,0.0
3.535747626976418e-08,0.0
1.0961592507155259e-07,0.0
3.05056580756491e-08,0.0
1.0551512536807662e-07,0.0
1.058101683663674e-07,0.0
1.3506710911086258e-07,0.0
2.2986531932367826e-08,0.0
1.280248201062573e-07,0.0
2.0068884449314492e-08,0.0
1.4349818634986285e-07,0.0
8.999109520554844e-08,0.0
1.168521675365454e-05,0.0
2.5933683648636854e-07,0.0
1.6458333001551226e-07,0.0
9.54151180326881e-08,0.0
1.8320248043365003e-05,0.0
1.3035536181998859e-08,0.0
2.9757619756758318e-08,0.0
5.776286288732894e-08,0.0
6.493926234065629e-08,0.0
3.6326051794435963e-08,0.0
1.0263622095041909e-07,0.0
3.4990907706223115e-08,0.0
5.528927004309711e-08,0.0
1.2681484578498803e-07,0.0
8.320808647211995e-08,0.0
2.487003872450694e-08,0.0
1.6797483440998208e-07,0.0
3.650784599033232e-08,0.0
4.6455861457930636e-08,0.0
9.116828697145207e-08,0.0
4.788339275772141e-08,0.0
2.64034695857151e-05,0.0
7.566809868251104e-08,0.0
1.6233623483158043e-07,0.0
4.980875094954439e-05,0.0
2.727508623074799e-08,0.0
2.314448425467704e-08,0.0
1.7516017454508795e-07,0.0
3.7987406124098246e-05,0.0
6.741285512937698e-08,0.0
3.798711406132722e-05,0.0
3.1334162641568655e-08,0.0
3.001689997242396e-08,0.0
7.652938580379623e-08,0.0
6.27251284979701e-06,0.0
5.202293541557086e-08,0.0
1.2966990844008073e-08,0.0
7.537007545696075e-08,0.0
1.0144114782095846e-07,0.0
6.896257596885182e-08,0.0
2.805590710500441e-08,0.0
9.970677177802077e-05,0.0
1.2419522158299614e-07,0.0
1.2429952970361206e-07,0.0
2.1228194851661128e-08,0.0
1.0235607914393696e-07,0.0
2.8415481050798037e-05,0.0
8.914768950333139e-08,0.0
1.7153323180853964e-07,0.0
3.7987221349730605e-05,0.0
1.4969707004082917e-08,0.0
3.798754321482974e-05,0.0
2.6270747923451068e-08,0.0
9.993062298824317e-05,0.0
3.798718558694798e-05,0.0
6.891787244893703e-08,0.0
4.232823970911918e-08,0.0
9.999854844329385e-05,0.0
5.665719668667559e-08,0.0
1.8551946220716443e-08,0.0
1.654684590103846e-07,0.0
2.2202730830851905e-08,0.0
9.23424985100962e-08,0.0
8.505583048163393e-08,0.0
1.339256801275841e-07,0.0
6.199479281226747e-08,0.0
1.0453164870710736e-07,0.0
3.9792061981415564e-08,0.0
8.424520727927136e-08,0.0
1.6674995889690417e-07,0.0
4.648029636199244e-05,0.0
9.527802735670653e-08,0.0
1.906999998976586e-05,0.0
1.1502206647962409e-07,0.0
4.22368210445332e-05,0.0
6.81787748673359e-08,0.0
4.806816712536612e-08,0.0
2.735257225051727e-08,0.0
9.27954938306962e-08,0.0
3.9416552736096e-08,0.0
1.424789468507573e-07,0.0
2.579093055751558e-08,0.0
2.949535931383318e-08,0.0
2.534542154625312e-05,0.0
6.181299861637111e-08,0.0
2.1016598383169776e-08,0.0
5.809366866824486e-08,0.0
1.9568586896759188e-05,0.0
3.436461485172744e-05,0.0
6.727278422613591e-08,0.0
4.900694032193175e-08,0.0
3.895759696097701e-08,0.0
2.513825967746223e-08,0.0
9.657442843503474e-08,0.0
5.868375466482643e-08,0.0
1.0027289673683333e-07,0.0
1.686096238709673e-07,0.0
4.2057038528904395e-08,0.0
6.24924915972711e-08,0.0
1.8258095302227228e-07,0.0
3.5139919346753835e-08,0.0
1.6808808321237652e-07,0.0
4.720628394197567e-07,0.0
7.735789042522695e-08,0.0
9.999798815962537e-05,0.0
6.605386922308814e-08,0.0
1.9378662655831418e-07,0.0
1.4865398827955839e-08,0.0
8.251369229941131e-08,0.0
1.2703240276350954e-07,0.0
4.762411254205577e-08,0.0
1.8544197602086167e-07,0.0
3.776988790762696e-05,0.0
7.347464770027249e-08,0.0
3.7987346519497545e-05,0.0
5.5706502581071964e-08,0.0
6.933808521417138e-08,0.0
3.486275771202005e-08,0.0
2.126991808880527e-08,0.0
1.1112988307289114e-07,0.0
2.1198171970084436e-05,0.0
9.47803285717029e-08,0.0
1.5962422341801062e-07,0.0
2.1203458904345017e-07,0.0
1.380860844317612e-07,0.0
1.9013882223094935e-08,0.0
1.2032986027710983e-07,0.0
9.10371567499895e-08,0.0
2.3623109529708727e-07,0.0
2.469447324244074e-06,0.0
6.102025683307669e-08,0.0
4.795491832297169e-08,0.0
9.815305746227337e-07,0.0
8.25732969556236e-08,0.0
9.999854844329385e-05,0.0
3.359913924456864e-08,0.0
3.950595966490328e-08,0.0
3.759563077191752e-08,0.0
1.2071431025971903e-07,0.0
2.6124716565691003e-08,0.0
4.631579055468957e-08,0.0
9.999854844329385e-05,0.0
4.222095130573261e-08,0.0
1.0571480092752998e-07,0.0
2.796948034794548e-08,0.0
9.999854844329385e-05,0.0
1.1885166505839642e-07,0.0
1.5011132185194414e-07,0.0
1.0618567766719813e-07,0.0
6.422400657713115e-08,0.0
7.584989282289624e-08,0.0
3.834653007938998e-05,0.0
8.863022575294353e-05,0.0
2.350684768136168e-05,0.0
1.1846721507578721e-07,0.0
8.159876103194398e-08,0.0
1.781553079923994e-07,0.0
8.499324559816213e-08,0.0
9.601116453929981e-08,0.0
4.470646511451359e-08,0.0
3.6752225014189317e-08,0.0
4.688203467768399e-08,0.0
6.787479113175547e-08,0.0
8.537212252970584e-06,0.0
1.3250410928231233e-07,0.0
4.9087406624471684e-08,0.0
4.2894483832113605e-08,0.0
1.2103617530334531e-07,0.0
1.2261501297535792e-05,0.0
9.999854844329385e-05,0.0
1.0715127290909926e-07,0.0
1.1062622383336851e-07,0.0
1.2355149138472128e-07,0.0
6.630718892872363e-08,0.0
1.1886060574017491e-07,0.0
3.4782291464991267e-08,0.0
2.8671921106499195e-07,0.0
5.078613904896609e-08,0.0
2.0635128627820063e-08,0.0
3.9234758540199645e-08,0.0
5.692541758411973e-08,0.0
8.486211537669958e-08,0.0
2.0295382165125642e-08,0.0
2.275109359028933e-08,0.0
8.991360918577916e-08,0.0
4.5812131259655785e-08,0.0
9.999854844329385e-05,0.0
4.700869453605285e-07,0.0
6.580949014371999e-08,0.0
3.1438470817695734e-08,0.0
9.145438928796436e-08,0.0
4.263222338918847e-08,0.0
1.0876953908656488e-07,0.0
6.912648874568003e-08,0.0
5.109012272903537e-08,0.0
1.3550719997804001e-05,0.0
1.1015534709370036e-07,0.0
3.7987274993876785e-05,0.0
2.8385252554579164e-06,0.0
1.067250996893459e-07,0.0
9.412765769164954e-08,0.0
1.1227131205616963e-07,0.0
3.6308170375367817e-08,0.0
9.277496597354086e-05,0.0
2.9393816816358493e-05,0.0
9.346604612981769e-08,0.0
3.121197310188459e-08,0.0
3.96519910781745e-08,0.0
1.5388727622902318e-07,0.0
1.0572374166481963e-07,0.0
1.8665195078622016e-08,0.0
9.43362739328814e-08,0.0
5.453825155245798e-09,0.0
1.0833812062964234e-05,0.0
1.1011064362929672e-07,0.0
8.12500738319599e-08,0.0
3.511200645414197e-05,0.0
2.6845932783735137e-08,0.0
4.6020747556398785e-08,0.0
6.455481235804708e-08,0.0
3.193318937543987e-08,0.0
1.6653538236768678e-08,0.0
3.345906828581642e-08,0.0
4.025399798379406e-08,0.0
4.2110682730597684e-08,0.0
3.751814475214824e-08,0.0
9.087920448319144e-08,0.0
5.504489101924012e-08,0.0
2.282857961005861e-08,0.0
3.5235286785591264e-08,0.0
3.2711029966925644e-08,0.0
3.28838834810435e-08,0.0
1.3105959067048906e-06,0.0
4.965841908887685e-07,0.0
1.1752844187922157e-07,0.0
4.698038234378092e-08,0.0
2.5460124721088506e-08,0.0
1.1358559449805482e-07,0.0
3.012120809303989e-08,0.0
1.2280345306583052e-07,0.0
9.673834121186295e-08,0.0
2.326369351159046e-08,0.0
4.15951025265259e-08,0.0
2.3054183179976297e-07,0.0
1.3915598784978942e-07,0.0
3.818482565384763e-05,0.0
3.7798286558630376e-08,0.0
3.481805424761641e-08,0.0
4.925295848354904e-06,0.0
7.73221276426018e-08,0.0
1.394152682319885e-08,0.0
2.37375504785181e-08,0.0
7.399618835886326e-08,0.0
4.77185858721922e-06,0.0
3.423392870555384e-08,0.0
1.9505656311088637e-05,0.0
1.3020635017945787e-07,0.0
8.254647485477695e-08,0.0
3.775292144502834e-05,0.0
1.000136165211677e-07,0.0
2.8037429646035477e-07,0.0
4.218818067283032e-05,0.0
1.163184675579523e-08,0.0
